src,tgt
"""तथा च, न केवलं अस्माकं शरीरं, अपितु अस्माकं मनः मूल्यव्यवस्था च भारतं उच्चतरं ऊर्ध्वतां नेतुम् भारते एकतायाः आरम्भेण सह एकीकृतं भवति!""
","""And so, not just our body, but our mind  and value system get integrated with ushering unity in India to take  India to loftier heights!""
"
"""तथा च, यस्मिन् नगरे भवान् निवसति, तस्मिन् 'Run for Unity' इति कार्यक्रमस्य विषये ज्ञातुं शक्नोति।""
","""And so, in whichever city you reside, you can  find out about the ‘Run for Unity’ schedule.""
"
"अस्य आयोजनस्य विषये सूचनाप्रसारार्थं runforunity.gov.in इति पोर्टल् अपि प्रारब्धम् अस्ति ।
","A portal namely  runforunity.gov.in has also been launched for dissemination of  information about this event.
"
"""अस्मिन् पोर्टल् मध्ये देशे सर्वत्र यत्र 'रन फ़ॉर् यूनिटी' इत्यस्य आयोजनं कर्तव्यं तस्य विषये सूचना प्रदत्ता अस्ति।""
","""In this portal, information has been  provided about the venues where ‘Run for Unity’ is to be organized  across the country.""
"
"""आशासे भवान् सर्वे अक्टोबर्-मासस्य ३१ दिनाङ्के धाविष्यन्ति –न केवलं भारतस्य एकतायाः कृते, अपितु भवतां शारीरिक-सुष्ठुतायाः कृते अपि!""
","""I hope you will all run on October 31st –not only  for the unity of India, but also for your physical fitness!""
"
"""मम प्रियाः देशवासिनः सरदार पटेलः एकस्वरसूत्रेण राष्ट्रं एकीकृतवान्।""
","""My  dear countrymen, Sardar Patel integrated the nation with the thread of  unison.""
"
"""अस्माकं जीवने एषः एकतायाः मन्त्रः संस्कारः इव अस्ति तथा च अस्माकं सदृशे विविधतापूर्णे देशे सर्वेषु मार्गेषु, प्रत्येकं मोचने, प्रत्येकं गर्त-विरामस्थाने च एतत् एक-मंत्रं निरन्तरं सुदृढं कर्तव्यम्।
","""This mantra of unity is like a sacrament in our life and in a  country like ours filled with diversities, we should continue to  strengthen this mantra of unison on all paths, at every bend, and at  every pit-stop.""
"
"""मम प्रियाः देशवासिनः, देशे एकतां, साम्प्रदायिकसौहार्दं च सुदृढं कर्तुं अस्माकं राष्ट्रं सर्वदा अतीव सक्रियं सजगं च आसीत्।""
","""My dear countrymen, our nation has always been very  proactive and alert in strengthening unity and communal harmony in the  country.""
"
"""यदि वयं अस्माकं परितः पश्यामः तर्हि साम्प्रदायिकसौहार्दं पोषयितुं अविरामं कार्यं कुर्वन्तः व्यक्तिनां बहवः उदाहरणानि प्राप्नुमः।""
","""If we look around us, we will find many examples of individuals  who have been working ceaselessly to foster communal harmony.""
"
"""किन्तु कदाचित् एतादृशं भवति, यत् समाजस्य प्रयत्नाः तस्य योगदानं च, अस्माकं सामूहिकस्मृत्याः मार्ज्यन्ते।""
","""But  sometimes it so happens, that the efforts of the society and its  contribution, get wiped from our collective memory.""
"
"""मित्राः, मम स्मरणं यदा २०१० तमस्य वर्षस्य सितम्बरमासे इलाहाबाद-उच्चन्यायालयेन रामजन्मभूमिविषये निर्णयः दत्तः आसीत्।""
","""Friends,  I remember when the Allahabad High Court gave its verdict on Ram  Janmabhoomi in September 2010.""
"
"भवन्तः स्वस्मृतिं किञ्चित् जॉग् कृत्वा तदा वातावरणस्य विषये चिन्तयितुं शक्नुवन्ति स्म।
","You could jog your memory a bit and  reflect about the atmosphere then.
"
"विविधाः जनाः रङ्गमण्डपे गतवन्तः!
","Various kinds of people took to the  arena!
"
"तस्याः स्थितिः स्वकीयेन प्रकारेण लाभं ग्रहीतुं विविधाः हितसमूहाः क्रीडां कुर्वन्ति स्म!
","Various interest groups were playing games to take advantage of  that situation in their own way!
"
"वातावरणे तनावं जनयितुं या प्रकारस्य भाषा उच्यते स्म!
","The kind of language that was spoken in  order to generate tension in the atmosphere!
"
"भिन्न-भिन्न-वक्तृणां स्वरे तीक्ष्णता-प्रवर्तनस्य प्रयासः अपि आसीत् ।
","There was also an attempt  to instill shrillness in the tone of different speakers.
"
"केषाञ्चन उच्चैः मुखानाम्, डींगमालकानाम् च तस्मिन् समये प्रकाशस्य हॉगिंग् इत्यस्य एकमात्रं अभिप्रायः आसीत् ।
","Some of the  loudmouths and the braggarts had the sole intention of hogging the  spotlight at that time.
"
"तथा च वयं सर्वे जानीमः यत् कीदृशी गैरजिम्मेदारिकं वार्तालापं परितः प्लवति स्म!
","And we all know what kind of irresponsible talk  was floating around!
"
"""किन्तु एतत् परिदृश्यं पञ्चदिनानि, सप्तदिनानि, दशदिनानि वा यावत् अचलत्, परन्तु, न्यायालयस्य निर्णयस्य वितरणेन देशे मनोदशायाः सुखदं आश्चर्यजनकं च परिवर्तनं जातम्।
","""But this scenario had continued for five days, or  seven days, or ten days, but, the delivery of the court’s decision  generated a pleasant and surprising change of mood in the country.""
"
"""एकतः षड्यन्त्राणि सप्ताहद्वयं यावत् तनावं जनयितुं गच्छन्ति स्म, परन्तु, यदा रामजन्मभूमिविषये निर्णयः कृतः तदा सर्वकारः, राजनैतिकदलानि, सामाजिकसंस्थाः, नागरिकसमाजः, सर्वेषां सम्प्रदायानाम्, सन्तानाञ्च प्रतिनिधिभिः संयमितं च दत्तम् सन्तुलितवाक्यानि।""
","""On  the one hand, the machinations went on to generate tension for week or  two, but, when the decision was taken on Ram Janmabhoomi, the  government, political parties, social organizations, civil society,  representatives of all sects and saints gave restrained and balanced  statements.""
"
"सामाजिकराजनैतिकवातावरणे तनावस्य न्यूनीकरणस्य प्रयासाः अभवन् ।
","There were attempts to reduce the tension in the  sociopolitical environment.
"
"परन्तु अहं तत् दिवसं सजीवरूपेण स्मरामि।
","But I remember that day vividly.
"
"""यदा च अहं तत् करोमि तदा अहं प्रसन्नः भवति यत् न्यायपालिकायाः गौरवस्य अतीव गर्वेण सम्मानः अभवत्, कुत्रापि कस्यापि उष्णप्रवचनस्य तनावस्य वा भत्ता न कृतः।
","""And  whenever I do that, I get happy that the dignity of the judiciary was  very proudly honoured and no allowance for any heated discourse or  tension was made anywhere.""
"
"एताः घटनाः अस्मान् बहु बलं प्रयच्छन्ति इति कारणेन सर्वदा स्मर्तव्याः।
","These incidents should always be remembered  as they impart us a lot of strength.
"
"""सः दिवसः, सः क्षणः, अस्माकं सर्वेषु कर्तव्यबोधं प्रवर्तयति।""
","""That day, that moment, instills in  us all a sense of duty.""
"
"एकस्वरस्य स्वरः अस्माकं देशे कथं बलं दातुं शक्नोति इति उदाहरणम् अस्ति ।
","It is an example of how the voice of unison can  bestow strength upon our country.
"
"""मम प्रियाः देशवासिनः, अक्टोबर्-मासस्य ३१ दिनाङ्के, तस्मिन् एव दिने... अस्माकं देशस्य पूर्वप्रधानमन्त्री श्रीमती इन्दिरा जी इत्यस्याः हत्या अभवत्।""
","""My dear countrymen, on 31st  October, on the same day… the former Prime Minister of our country Smt  Indira ji was assasinated.""
"
"अस्माकं देशस्य कृते एषः आक्रोशजनकः क्षणः आसीत् ।
","It was a traumatic moment for our country.
"
"""अद्य अहं तस्याः अपि नमनं करोमि।""
","""Today, I pay homage to her too.""
"
"""मम प्रियाः देशवासिनः, अद्य, यदि एकः कथा यः गृहात् गृहं प्रति ध्वनिं करोति, दूरं दूरं च ध्वनिं करोति,उत्तरतः दक्षिणतः, पूर्वतः पश्चिमं च भारतस्य प्रत्येकं कोणात् च श्रूयते, तर्हि सा स्वच्छतायाः स्वच्छतायाः च कथा एव। "" "" .
","""My  dear countrymen, today, if one story that rings from home to home, and  rings far and wide,is heard from north to south, east to west and from  every corner of India, then that IS the story of cleanliness and  sanitation.""
"
"""प्रत्येकः व्यक्तिः, प्रत्येकं परिवारः, प्रत्येकं ग्रामः स्वच्छता-मिशनस्य सम्बन्धे स्वस्य सुखद-अनुभवानाम् कथनं कर्तुम् इच्छति, यतः स्वच्छतायाः अस्य प्रयासस्य पृष्ठतः १२५ कोटि-भारतीयानां प्रयासः अस्ति।
","""Every person, every family, every village wants to narrate  their pleasant experiences in relation to the cleanliness mission,  because behind this effort of cleanliness is the effort of 125 crore  Indians.""
"
"परिणामः १२५ कोटिभारतीयानां अपि अस्ति ।
","The outcome also belongs to  125 crore Indians.
"
"परन्तु तत्रैव एकः सुखदः रोचकः च अनुभवः अपि निहितः अस्ति।
","But therein lies a pleasant and interesting  experience too.
"
"""मया श्रुतं मन्ये, अहं भवद्भिः अपि सह साझां करिष्यामि।""
","""I heard it and I think, I will share it with you too.""
"
"""विश्वस्य सर्वोच्चं युद्धक्षेत्रं कल्पयतु, यत्र तापमानं शून्यात् ५०-६० डिग्री माइनस् यावत् पतति।""
","""Just imagine the highest battlefield in the world, where the temperature  drops from zero to 50-60 degrees minus.""
"
"वायुस्थः आक्सीजनः अपि लघुस्तरस्य भवति ।
","Oxygen in the air is also at a  miniscule level.
"
"एतादृशानां प्रतिकूलपरिस्थितीनां, आव्हानानां च मध्ये जीवनं शौर्यप्रदर्शनात् न्यूनं न भवति ।
","Living in the midst of such adverse conditions and  challenges is not less than any display of valour.
"
"""एतादृशे कठिने परिस्थितौ अस्माकं वीरहृदयसैनिकाः न केवलं देशस्य सीमानां रक्षणं कुर्वन्ति, अपितु तस्मिन् क्षेत्रे 'स्वाच्च् सियाचेन्' अभियानमपि चालयन्ति।""
","""In such a difficult  situation, our brave heart soldiers are not only protecting the borders  of the country, but are also running a ‘Swacch Siachen’ campaign in that  arena.""
"
"""अस्माकं देशवासिनां कृते अहं भारतीयसेनायाः एतस्याः आश्चर्यजनकप्रतिबद्धतायाः प्रशंसा करोमि।""
","""On behalf of our countrymen, I  commend the Indian Army for this amazing commitment.""
"
"अहं कृतज्ञतां अपि प्रकटयामि।
","I also express my  gratitude.
"
"तत्र एतावत् शीतं यत् तस्य समीपे किमपि विघटनं असम्भवम्।
","It is so cold there that its near impossible for anything to  decompose.
"
"""एतादृशे कचराणां पृथक्करणं प्रबन्धनं च स्वयमेव अतीव महत्त्वपूर्णं कार्यम् अस्ति।""
","""In such a situation, the segregation and management of  garbage is a very important task in itself.""
"
"""अस्मिन् परिदृश्ये हिमशैलात् तस्य परितः च नाजुकपारिस्थितिकीतन्त्रात् १३० टन अधिकं कचरान् निष्कासयितुं महती सेवा अस्ति!""
","""In this scenario, to remove  130 tons and more of garbage from the glacier and its surrounding area’s  fragile eco-system is a great service!""
"
"इयं पारिस्थितिकीतन्त्रम् अस्ति यत्र हिमचन्दूक इत्यादीनां दुर्लभजातीनां, आइबेक्स, ब्राउनऋक्ष इत्यादीनां दुर्लभानां पशूनां गृहम् अस्ति ।
","It is an eco-system which is  home to rare species like the snow leopard and rare animals like ibex  and brown bears.
"
"वयं सर्वे जानीमः यत् सियाचेन् हिमशैलरूपेण नद्यः स्वच्छजलस्य च स्रोतः अस्ति ।
","We all know that Siachen as a glacier is a source of  rivers and clean water.
"
"""अतः अत्र स्वच्छता-अभियानस्य संचालनस्य अर्थः अस्ति यत् ये निम्नक्षेत्रेषु निवसन्ति, तेषां कृते स्वच्छजलं सुनिश्चितं करणीयम्, नुब्रा, श्योक् इत्यादीनां नद्यः जलस्य अपि उपयोगः भवति।""
","""Therefore, running a cleanliness campaign here  means ensuring clean water for those who live in low-lying areas and  also use the water of rivers like Nubra and Shyok.""
"
"""मम प्रियाः देशवासिनः, उत्सवाः अस्माकं जीवने नूतनं चेतनां जागृयन्ति इति अवसराः सन्ति।""
","""My  dear countrymen, festivals are occasions that awaken a new  consciousness in our lives.""
"
"""विशेषतः च दीपावली-काले प्रत्येकस्मिन् कुटुम्बे किमपि नूतनं क्रेतुं, लघु-बृहत्तर-मात्रायां विपणात् किमपि प्राप्तुं प्रथा अस्ति।""
","""And especially during Diwali, it is  customary in every family to buy something new, get something from the  market in smaller or larger quantity.""
"
"मया एकदा उक्तं यत् अस्माभिः स्थानीयानि उत्पादनानि क्रेतुं प्रयतितव्यम् इति।
","I had once said that we should try  to buy local products.
"
"अस्माकं ग्रामे अस्माकं आवश्यकता पूरिता चेत् तहसीलं गन्तुं आवश्यकता नास्ति।
","There is no need to go to the tehsil if our need  is met in our village.
"
"""यदि तहसीले दृश्यते तर्हि मण्डलं गन्तुं आवश्यकता नास्ति।""
","""If it is found in Tehsil, then there is no need  to go to the district.""
"
"वयं यथा यथा अस्माकं स्थानीयवस्तूनि क्रेतुं प्रयत्नशीलाः स्मः; 'गान्धी १५०' स्वयमेव महती घटना भविष्यति।
","The more we try to buy our local things; the  'Gandhi 150' will become a great event in itself.
"
"""अहं च आग्रहं करोमि यत् अस्माभिः अस्माकं बुनकरैः, अस्माकं खादीशिल्पिभिः निर्मिताः केचन हस्तकरघा-उत्पादाः अवश्यमेव क्रीणीतव्याः।अस्मिन् दीपावली-काले अपि भवान् दीपावली-पूर्वं बहु वा बहु वा वस्तूनि क्रीतवन्तः स्यात्।
","""And I keep insisting  that we must buy some handloom products made by our weavers, our khadi  artisans.Even during this Diwali, you must have bought quite a few  or a lot of things before Diwali.""
"
"परन्तु बहवः जनाः सन्ति ये मन्यन्ते यत् यदि ते दीपावली-पश्चात् शॉपिङ्ग्-करणं गच्छन्ति तर्हि सम्भवतः ते उत्तमं सौदान् प्राप्तुं शक्नुवन्ति।
","But there are many people who think  that if they go shopping after Diwali then may be they could get a good  bargain.
"
"""अतः बहवः जनाः भविष्यन्ति, येषां शॉपिङ्ग् अद्यापि अवशिष्टम् अस्ति।""
","""So there will be many people, who still have their shopping  left.""
"
"""अतः दीपावली-दिने शुभकामनाभिः सह अहं भवन्तं आग्रहं करोमि यत् अग्रे आगत्य स्थानीयवस्तूनाम् संरक्षकः भूत्वा स्थानीयवस्तूनि क्रीणीत।""
","""Hence along with the best of wishes on Deepawali, I would urge you  to come forward and become a patron of local things and buy local.""
"
"""तथा च स्वयमेव साक्षिणः भवन्तु, महात्मागान्धिनः स्वप्नस्य सजीवीकरणे वयं कथं महत्त्वपूर्णां भूमिकां कर्तुं शक्नुमः।""
","""And  witness for ourselves, how we can play an important role in making  Mahatma Gandhi's dream come alive.""
"
"अस्मिन् शुभदिपावलीपर्वणि पुनः शुभकामना।
","I once again wish you all the very  best on this auspicious festival of Diwali.
"
"दिवालीयां वयं सर्वविधं अग्निपटाखां विस्फोटयामः!
","In Diwali we burst fire  crackers of all kinds!
"
"""किन्तु, कदाचित् प्रमादात् अग्निः जायते।""
","""But, sometimes fire is caused due to  carelessness.""
"
"चोटः अपि भवितुम् अर्हति ।
","An injury can also occur.
"
"अहं भवद्भ्यः सर्वेभ्यः आग्रहं करोमि यत् भवन्तः स्वस्य अत्यन्तं पालनं कुर्वन्तु, अपि च महता उत्साहेन उत्सवस्य उत्सवं कुर्वन्तु।
","I urge all of you to take utmost  care of yourself and also celebrate the festival with great enthusiasm.
"
"अहं भवद्भ्यः बहु अभिनन्दनानि प्रसारयामि।
","I extend many felicitations to you.
"
"नमस्कार।
","Namaskar.
"
"""समग्रः देशः तान् मुक्तबाहुना, उच्चैः मनोबलेन स्वागतं कृतवान्।""
","""The entire country welcomed  them with open arms, with high spirits.""
"
"""चिरकालं यावत् च वीरहृदयानि आव्हानस्य प्रतिक्रियां ददति स्म।""
","""And  for long, brave hearts have been responding to the challenge.""
"
"""न केवलं क्रीडायाः हानिः एव भविष्यति; बाल्यस्य भावनायाः हानिः भविष्यति, यत् किमपि काव्यस्य श्लोकेषु एव विद्यते। मम सर्वाणि धनं हरतु, एतां सर्वा यशः मां शोचयतु, मम निःश्वासं कुरु।"" youth if you so wish But do return the monsoon that drenched me as a child, the puddles & my paper boats, the magic of my rains.""
","""It will not just be a loss of a game; it  will be the loss of the spirit of childhood, something that will exist  only in the verses of poetry. Take away all my riches, bereave me of all this fame, snuff out my youth if you so wish But do return the monsoon that drenched me as a child, the puddles & my paper boats, the magic of my rains.""
"
"""अथ च वयम् एतत् गीतं श्रुत्वा सदा न्यूनीभूताः भविष्यामः, अतः अस्माभिः अस्माकं पारम्परिकक्रीडाः जीविताः भवेयुः।""
","""And we will be forever reduced to listening to this song, hence we must  keep our traditional sports alive.""
"
"""अद्यत्वे विद्यालयाः, आसपासं, युवासङ्घः च अग्रे आगत्य एतासां क्रीडाणां प्रचारं कुर्वन्तु इति महत्त्वपूर्णम्।""
","""It is crucial that today schools,  neighbourhoods and youth congregations should come forward and promote  these games.""
"
"प्राणहानिः सम्पत्तिक्षयः अपि अभवत् ।
","There was also loss of life and property.
"
"""शताब्दपूर्वं महान् संस्कृतकविः भरतहरिः स्वस्य 'शतत्रयम्' इति ग्रन्थे लिखितवान् आसीत् । धीर्यं ।"" वा म् क्षमा च जननी शान्तिश्चिरं हिनिसत्यं सूनुरयं दया च भगिनी भ्राता मनः संयम भूमितलं दिशो स पि वसनं ज्ञानामृतं भोजनंएते वा कुटिम्बन वव सखे कश्मद् भं योगिन। "" "" .
","""Centuries ago, the great Sanskrit Poet Bhartahari had  written in his ‘Shataktrayam’. धैर्यं यस्य पिता क्षमा च जननी शान्तिश्चिरं गेहिनीसत्यं सूनुरयं दया च भगिनी भ्राता मनः संयमः।शय्या भूमितलं दिशोSपि वसनं ज्ञानामृतं भोजनंएते यस्य कुटिम्बिनः वद सखे कस्माद् भयं योगिनः।""
"
"""योगस्य अभ्यासेन साहसस्य निर्माणं भवति, यत् अस्मान् पितृवत् सर्वदा रक्षति।""
","""The  practice of yoga leads to building up of courage, which always protects  us like a father.""
"
"योगस्य अभ्यासेन मातुः सन्तानानां कृते यथा क्षमाभावस्य अंकुरणं भवति तथा मानसिकशान्तिः अस्माकं स्थायी मित्रं भवति।
","The practice of yoga leads to germination of a sense  of forgiveness in the same manner as a mother has for her children and  mental peace becomes our permanent friend.
"
"""भारतहरी इत्यनेन उक्तं यत् नियमितयोगव्यायामेन सत्यं अस्माकं बालकं भवति, दया अस्माकं भगिनी भवति, आत्मसंयमः अस्माकं भ्राता भवति, पृथिवी अस्माकं शय्यायां प्रविशति, ज्ञानं च अस्माकं क्षुधां तृप्तं करोति।
","""Bhartahari has said that with  regular yogic exercise, truth becomes our child, mercy becomes our  sister, self restraint our brother, earth turns in to our bed and  knowledge satiates our hunger.""
"
"अस्माकं मध्ये को न जानाति वैदिक श्लोक 'तमसो मा ज्योतिर्गमय'!
","Who amongst us does not know the Vedic shloka 'Tamso Ma  Jyotirgamaya'!
"
"""'मान की बात' इत्यस्य माध्यमेन पुनः भवता सह साक्षात्कारस्य अवसरः प्राप्तः।""
","""Through ‘Mann Ki Baat’, I once again have been blessed with the  opportunity to be face-to-face with you.""
"
"""अहं निश्चयेन भवन्तः स्पष्टतया स्मर्यन्ते यत् गतबहुमासान् यावत् षट् महिलासेनापतिभिः सह नौसेनादलं यात्रायां आसीत्।""
","""I am sure you distinctly  remember that for the last many months, a naval team comprising six  women Commanders was on a voyage.""
"
"'नाविकासागर परिक्रमा' विषये किञ्चित् वक्तुमिच्छामि।
","I want to tell you something about the  ‘Naavika Saagar Parikrama’.
"
"""एताः षट् भारतस्य यशस्वी कन्याः INSV Tarini इति जहाजे २५० दिवसाभ्यधिकं यावत् भूमण्डलस्य परिक्रमणं कृतवन्तः, मे-मासस्य २१ दिनाङ्के स्वदेशं प्रत्यागत्य।""
","""These six illustrious daughters of India  circumnavigated the globe for over more than 250 days on board the INSV  Tarini, returning home on the 21st of May.""
"
"""ते प्रायः द्वाविंशतिसहस्रं समुद्रीमाइलपर्यन्तं समुद्रसमूहं, बहवः समुद्राः, अतिक्रान्तवन्तः।""
","""They traversed a multitude of  oceans, many a sea, over a distance of almost twenty two thousand  nautical miles.""
"
"एतत् सम्पूर्णे विश्वे प्रथमा घटना आसीत् ।
","This was a first of its kind event in the entire world.
"
"""गतबुधवासरे एताः कन्याः मिलित्वा तेषां अनुभवान् श्रोतुं अवसरः प्राप्तः।""
","""Last Wednesday, I got an opportunity to meet these daughters and listen  to their experiences.""
"
"""पुनः एताः कन्याः, तेषां साहसिकभावनाञ्च अभिनन्दयामि यत् ते देशे पुरस्कारं आनयन्ति, नौसेनायाः वैभवं वर्धयन्ति तथा च महत्त्वपूर्णतया, भारतस्य कन्याः न्यूनाः न सन्ति इति विश्वं प्रति बोधयन्ति।
","""Once again, I congratulate these daughters and  their spirit of adventure for bringing laurels to the country, for  raising the glory of the Navy and significantly so, for conveying to the  world that India’s daughters are no less.""
"
"साहसिकभावं को न जानाति ?
","Who does not know of the  sense of adventure?
"
"""यदि भवन्तः मानवविकासयात्राम् पश्यन्ति तर्हि भवन्तः अवलोकयिष्यन्ति यत् प्रगतिशीलाः भङ्गाः कस्यचित् साहसिकस्य वा अन्यस्य वा गर्भे जन्म प्राप्तवन्तः।""
","""If you view the journey of human evolution, you will  notice that breakthroughs in progress have taken birth in the womb of  some adventure or the other.""
"
"""विकासस्य साहसिकस्य च मध्ये नाभिसम्बन्धः अस्ति; किमपि साधयितुं संकल्पः, अप्रतिमं किमपि कर्तुं ज्वलितः इच्छा, “अहमपि कर्तुं शक्नोमि” इति घोषयति भावः।
","""There is an umbilical link between  development and adventure; the resolve to achieve something, the burning  desire to do something unparalleled, the sentiment proclaiming “I too  can do it”.""
"
"""एतादृशानां जनानां संख्या अल्पा भवेत्, परन्तु ते अन्येषां कोटिकोटिजनानाम् प्रेरणास्रोताः भवन्ति, युगसङ्ग्रहं व्याप्नुवन्ति।""
","""The number of such people may be miniscule, but they turn  out to be sources of inspiration for millions of others, spanning an  array of eras.""
"
"""अधुना एव भवद्भिः एवरेस्ट्-पर्वतस्य स्केल-करणाय प्रयतमानानां पर्वतारोहिणां विषये कानिचन उल्लेखनीयघटनानि अवश्यमेव दृष्टानि। शताब्दशः एवरेस्ट्-देशः मानवजातेः उपरि गन्टलेट् क्षिपति। चिरकालं यावत् च वीरहृदयानि आव्हानस्य प्रतिक्रियां ददति।
","""Recently, you must have come across quite a few notable  happenings pertaining to mountaineers attempting to scale Mount Everest. For centuries, Everest has been throwing the gauntlet at humankind. And  for long, brave hearts have been responding to the challenge.""
"
"""मे मासस्य १६ दिनाङ्के महाराष्ट्रस्य चन्द्रपुरस्य एकस्य आश्रमविद्यालयस्य पञ्च आदिवासीछात्राणां दलेन- मनीषा धुर्वे, प्रमेश आले, उमाकान्त माधवी, कविदास कटमोडे, विकास सोयाम- च विश्वस्य सर्वोच्चशिखरं स्केल कृतवान्।
","""On  the 16th of May, a team comprising five tribal students of an Ashram  School in Chandrapur, Maharashtra- Maneesha Dhurve, Pramesh Ale, Umakant  Madhavi, Kavidas Katmode and Vikas Soyam- scaled the world’s highest  peak.""
"
"""एते आश्रमविद्यालयस्य छात्राः अगस्त, २०१७ तमे वर्षे प्रशिक्षणं आरब्धवन्तः । ""
","""These Ashram School students began training in August, 2017।""
"
"""एते युवानः बालकाः & बालिकाः 'मिशन शौर्य' इत्यस्य अन्तर्गतं चयनिताः आसन्। तस्य नाम्ना सत्यं ते एवरेस्ट्-विजयस्य वीरकर्मणा देशस्य गौरवम् आनयन्ति स्म।
","""These young boys  & girls had been selected under ‘Mission Shaurya’. True to its name,  they brought glory to the country with their brave deed of conquering  the Everest.""
"
"""चन्द्रपुरनगरस्य एतेषां युवानां मित्राणां, विद्यालयस्य सदस्यानां च, मम हृदयात् अभिनन्दनं करोमि।""
","""I congratulate these young friends and members of the  school in Chandrapur, from the core of my heart.""
"
"""अधुना एव किञ्चित्कालपूर्वं १६ वर्षीयः शिवाङ्गी पाठकः नेपालपक्षतः एवरेस्ट्-पर्वत-पर्वत-पर्वतस्य कनिष्ठतमा भारतीया महिला अभवत्।""
","""Just a while ago, 16  year old Shivangi Pathak became the youngest Indian woman to scale  Everest from the Nepal side.""
"
"""अत्यन्तं हार्दिकं अभिनन्दनम्, बेटी शिवांगी।""
","""Heartiest congratulations, Beti Shivangi.""
"
"अजीत बजाजः तस्य पुत्री च एवरेस्ट्-पर्वत-आरोहणं कृत्वा प्रथमः पितृ-पुत्री-युगलः अभवत् ।
","Ajit Bajaj and his daughter became the first ever father-daughter duo  to ascend Everest.
"
"न च केवलं युवानः एव एवरेस्ट्-नगरम् आरोहन्ति इति।
","And it’s not that only the young are climbing  Everest.
"
"""मे मासस्य १९ दिनाङ्के ५० वर्षाधिका वयसि संगीता बहाल एवरेस्ट्-पर्वतस्य स्केलम् अकरोत्।""
","""On the 19th of May, Sangeeta Bahal, aged more than 50, scaled  the Everest.""
"
"""केचन पर्वतारोहिणः सन्ति ये दर्शितवन्तः यत् कौशलस्य धारणं विहाय ते अपि संवेदनशीलाः सन्ति।""
","""There are some mountaineers who have shown that apart from  possessing skills, they are sensitive too.""
"
"""कतिपयदिनानि पूर्वं 'स्वच्छगङ्गा-अभियानम्' इत्यस्य अन्तर्गतं बीएसएफ-सङ्घस्य एकः समूहः एवरेस्ट्-नगरं स्केल कृत्वा प्रत्यागच्छन् तत्र कचराणां भारं निष्कास्य अधः आनयत्।
","""A  few days ago, under the ‘Clean Ganga Campaign’, a group from the BSF  Scaled the Everest and while returning, removed loads of trash littered  there and brought it down.""
"
"एतत् कर्म प्रशंसनीयं खलु; स्वच्छतायाः पर्यावरणस्य च प्रति तेषां प्रतिबद्धतां अपि प्रदर्शयति ।
","This deed is commendable indeed; it also  displays their commitment towards cleanliness and the environment.
"
"""जनाः वर्षाणां यावत् एवरेस्ट्-पर्वतस्य आरोहणं कुर्वन्ति & बहवः सफलतया शिखरं प्राप्तुं समर्थाः अभवन्। एतेषां साहसिकानाम्, विशेषतः कन्याः मम हृदयस्य मूलतः अभिनन्दनं करोमि।
","""People have been ascending the Everest for years & many have managed  to reach the peak successfully. I congratulate these daredevils,  especially the daughters from the core of my heart.""
"
"""मम प्रियाः देशवासिनः विशेषतः मम युवानः मित्राणि केवलं द्वे मासे पूर्वं यदा मया 'फिट् इण्डिया' इति उल्लेखः कृतः तदा मया न चिन्तितम् यत् एतेन एतादृशः उत्तमः प्रतिसादः आकर्षयिष्यति; यत् बहुसंख्याकाः जनाः तस्य समर्थनार्थं अग्रे आगमिष्यन्ति इति। "" "" .
","""My  dear countrymen, especially my young friends, just a couple of months  ago, when I mentioned ‘Fit India’, I did not think it would draw such a  good response; that a large number of people would come forward to  support it.""
"
"""यदा अहं 'फिट् इण्डिया' इति वदामि तदा अहं मन्ये यत् वयं यथा यथा अधिकं क्रीडामः तथा तथा देशं बहिः आगन्तुं & क्रीडितुं प्रेरयिष्यामः।""
","""When I say ‘Fit India’, I believe that the more we play, the  more we will inspire the country to come out & play.""
"
"जनाः सामाजिकमाध्यमेषु फिटनेस चैलेन्जस्य विडियो साझां कुर्वन्ति; ते आव्हानस्य प्रसारणार्थं परस्परं टैगं कुर्वन्ति।
","People are  sharing videos of Fitness Challenge on social media; they are tagging  each other to spread the challenge.
"
"अधुना सर्वे अस्मिन् फिट् इण्डिया अभियानेन सह सम्बद्धाः भवन्ति।
","Everybody is now getting connected  with this Fit India Campaign.
"
"""चलच्चित्रभ्रातृत्वस्य जनाः, क्रीडायाः जगतः, देशस्य सामान्यनागरिकाः, सशस्त्रसेनायाः सदस्याः, विद्यालयस्य शिक्षकाः वा क्षेत्रेषु कृषिक्षेत्रेषु च परिश्रमं कुर्वन्तः अपि, तेषां उदयमानाः नोटाः 'हम फिट् तोह इण्डिया फिट्' इति क्रेसेण्डो इत्यस्य निर्माणं कुर्वन्ति '... 'यदि वयं योग्याः स्मः तर्हि भारतं योग्यम् अस्ति'।""
","""People from the film fraternity, from the  world of Sports, common citizens of the country, members of the armed  forces, school teachers or even those toiling in fields and farms, their  rising notes are building up a crescendo ‘Hum Fit toh India Fit’… ‘If  we are fit, India is fit’.""
"
"""मम कृते हृदयस्पर्शी यत् भारतीयक्रिकेटदलस्य कप्तानः विराट् कोहली जी मां स्वस्य आव्हाने समावेशितवान्... अहमपि तस्य आव्हानं स्वीकृतवान्।""
","""For me, it’s heartwarming that the captain of  the Indian Cricket team Virat Kohli ji has included me in his  challenge… and I too have accepted his challenge.""
"
