src,tgt
"अनेन प्रकारेण स सहिष्णुतां विधाय तस्याः प्रत्याशायाः फलं लब्धवान्।
","""And so, after he had patiently endured, he obtained the promise.""
"
"""अथ मानवाः श्रेष्ठस्य कस्यचित् नाम्ना शपन्ते, शपथश्च प्रमाणार्थं तेषां सर्व्वविवादान्तको भवति।""
","For men verily swear by the greater: and an oath for confirmation is to them an end of all strife.
"
"इत्यस्मिन् ईश्वरः प्रतिज्ञायाः फलाधिकारिणः स्वीयमन्त्रणाया अमोघतां बाहुल्यतो दर्शयितुमिच्छन् शपथेन स्वप्रतिज्ञां स्थिरीकृतवान्।
","""Wherein God, willing more abundantly to shew unto the heirs of promise the immutability of his counsel, confirmed it by an oath:""
"
"अतएव यस्मिन् अनृतकथनम् ईश्वरस्य न साध्यं तादृशेनाचलेन विषयद्वयेन सम्मुखस्थरक्षास्थलस्य प्राप्तये पलायितानाम् अस्माकं सुदृढा सान्त्वना जायते।
","""That by two immutable things, in which it was impossible for God to lie, we might have a strong consolation, who have fled for refuge to lay hold upon the hope set before us:""
"
"सा प्रत्याशास्माकं मनोनौकाया अचलो लङ्गरो भूत्वा विच्छेदकवस्त्रस्याभ्यन्तरं प्रविष्टा।
","""Which hope we have as an anchor of the soul, both sure and stedfast, and which entereth into that within the veil;""
"
"तत्रैवास्माकम् अग्रसरो यीशुः प्रविश्य मल्कीषेदकः श्रेण्यां नित्यस्थायी याजकोऽभवत्।
","""Whither the forerunner is for us entered, even Jesus, made an high priest for ever after the order of Melchisedec.""
"
"""शालमस्य राजा सर्व्वोपरिस्थस्येश्वरस्य याजकश्च सन् यो नृपतीनां मारणात् प्रत्यागतम् इब्राहीमं साक्षात्कृत्याशिषं गदितवान्,""
","""For this Melchisedec, king of Salem, priest of the most high God, who met Abraham returning from the slaughter of the kings, and blessed him;""
"
"यस्मै चेब्राहीम् सर्व्वद्रव्याणां दशमांशं दत्तवान् स मल्कीषेदक् स्वनाम्नोऽर्थेन प्रथमतो धर्म्मराजः पश्चात् शालमस्य राजार्थतः शान्तिराजो भवति।
","""To whom also Abraham gave a tenth part of all; first being by interpretation King of righteousness, and after that also King of Salem, which is, King of peace;""
"
"""अपरं तस्य पिता माता वंशस्य निर्णय आयुष आरम्भो जीवनस्य शेषश्चैतेषाम् अभावो भवति, इत्थं स ईश्वरपुत्रस्य सदृशीकृतः, स त्वनन्तकालं यावद् याजकस्तिष्ठति।""
","""Without father, without mother, without descent, having neither beginning of days, nor end of life; but made like unto the Son of God; abideth a priest continually.""
"
"अतएवास्माकं पूर्व्वपुरुष इब्राहीम् यस्मै लुठितद्रव्याणां दशमांशं दत्तवान् स कीदृक् महान् तद् आलोचयत।
","""Now consider how great this man was, unto whom even the patriarch Abraham gave the tenth of the spoils.""
"
"याजकत्वप्राप्ता लेवेः सन्ताना व्यवस्थानुसारेण लोकेभ्योऽर्थत इब्राहीमो जातेभ्यः स्वीयभ्रातृभ्यो दशमांशग्रहणस्यादेशं लब्धवन्तः।
","""And verily they that are of the sons of Levi, who receive the office of the priesthood, have a commandment to take tithes of the people according to the law, that is, of their brethren, though they come out of the loins of Abraham:""
"
"किन्त्वसौ यद्यपि तेषां वंशात् नोत्पन्नस्तथापीब्राहीमो दशमांशं गृहीतवान् प्रतिज्ञानाम् अधिकारिणम् आशिषं गदितवांश्च।
","""But he whose descent is not counted from them received tithes of Abraham, and blessed him that had the promises.""
"
"अपरं यः श्रेयान् स क्षुद्रतरायाशिषं ददातीत्यत्र कोऽपि सन्देहो नास्ति।
","And without all contradiction the less is blessed of the better.
"
"अपरम् इदानीं ये दशमांशं गृह्लन्ति ते मृत्योरधीना मानवाः किन्तु तदानीं यो गृहीतवान् स जीवतीतिप्रमाणप्राप्तः।
","""And here men that die receive tithes; but there he receiveth them, of whom it is witnessed that he liveth.""
"
"अपरं दशमांशग्राही लेविरपीब्राहीम्द्वारा दशमांशं दत्तवान् एतदपि कथयितुं शक्यते।
","""And as I may so say, Levi also, who receiveth tithes, payed tithes in Abraham.""
"
"यतो यदा मल्कीषेदक् तस्य पितरं साक्षात् कृतवान् तदानीं स लेविः पितुरुरस्यासीत्।
","""For he was yet in the loins of his father, when Melchisedec met him.""
"
"अपरं यस्य सम्बन्धे लोका व्यवस्थां लब्धवन्तस्तेन लेवीययाजकवर्गेण यदि सिद्धिः समभविष्यत् तर्हि हारोणस्य श्रेण्या मध्याद् याजकं न निरूप्येश्वरेण मल्कीषेदकः श्रेण्या मध्याद् अपरस्यैकस्य याजकस्योत्थापनं कुत आवश्यकम् अभविष्यत्?
","""If therefore perfection were by the Levitical priesthood, (for under it the people received the law,) what further need was there that another priest should rise after the order of Melchisedec, and not be called after the order of Aaron?""
"
"यतो याजकवर्गस्य विनिमयेन सुतरां व्यवस्थाया अपि विनिमयो जायते।
","""For the priesthood being changed, there is made of necessity a change also of the law.""
"
"अपरञ्च तद् वाक्यं यस्योद्देश्यं सोऽपरेण वंशेन संयुक्ताऽस्ति तस्य वंशस्य च कोऽपि कदापि वेद्याः कर्म्म न कृतवान्।
","""For he of whom these things are spoken pertaineth to another tribe, of which no man gave attendance at the altar.""
"
"वस्तुतस्तु यं वंशमधि मूसा याजकत्वस्यैकां कथामपि न कथितवान् तस्मिन् यिहूदावंशेऽस्माकं प्रभु र्जन्म गृहीतवान् इति सुस्पष्टं।
","For it is evident that our Lord sprang out of Juda; of which tribe Moses spake nothing concerning priesthood.
"
"""तस्य स्पष्टतरम् अपरं प्रमाणमिदं यत् मल्कीषेदकः सादृश्यवतापरेण तादृशेन याजकेनोदेतव्यं,""
","""And it is yet far more evident: for that after the similitude of Melchisedec there ariseth another priest,""
"
"यस्य निरूपणं शरीरसम्बन्धीयविधियुक्तया व्यवस्थाया न भवति किन्त्वक्षयजीवनयुक्तया शक्त्या भवति।
","""Who is made, not after the law of a carnal commandment, but after the power of an endless life.""
"
"""यत ईश्वर इदं साक्ष्यं दत्तवान्, यथा, """"त्वं मक्लीषेदकः श्रेण्यां याजकोऽसि सदातनः। """"""
","""For he testifieth, Thou art a priest for ever after the order of Melchisedec.""
"
"अनेनाग्रवर्त्तिनो विधे दुर्ब्बलताया निष्फलतायाश्च हेतोरर्थतो व्यवस्थया किमपि सिद्धं न जातमितिहेतोस्तस्य लोपो भवति।
","For there is verily a disannulling of the commandment going before for the weakness and unprofitableness thereof.
"
"यया च वयम् ईश्वरस्य निकटवर्त्तिनो भवाम एतादृशी श्रेष्ठप्रत्याशा संस्थाप्यते।
","""For the law made nothing perfect, but the bringing in of a better hope did; by the which we draw nigh unto God.""
"
"अपरं यीशुः शपथं विना न नियुक्तस्तस्मादपि स श्रेष्ठनियमस्य मध्यस्थो जातः।
","And inasmuch as not without an oath he was made priest:
"
"""यतस्ते शपथं विना याजका जाताः किन्त्वसौ शपथेन जातः यतः स इदमुक्तः, यथा,""
","""(For those priests were made without an oath; but this with an oath by him that said unto him, The Lord sware and will not repent, Thou art a priest for ever after the order of Melchisedec:)""
"
"""""""परमेश इदं शेपे न च तस्मान्निवर्त्स्यते। त्वं मल्कीषेदकः श्रेण्यां याजकोऽसि सदातनः। """"""
","By so much was Jesus made a surety of a better testament.
"
"""ते च बहवो याजका अभवन् यतस्ते मृत्युना नित्यस्थायित्वात् निवारिताः,""
","""And they truly were many priests, because they were not suffered to continue by reason of death:""
"
"किन्त्वसावनन्तकालं यावत् तिष्ठति तस्मात् तस्य याजकत्वं न परिवर्त्तनीयं।
","""But this man, because he continueth ever, hath an unchangeable priesthood.""
"
"ततो हेतो र्ये मानवास्तेनेश्वरस्य सन्निधिं गच्छन्ति तान् स शेषं यावत् परित्रातुं शक्नोति यतस्तेषां कृते प्रार्थनां कर्त्तुं स सततं जीवति।
","""Wherefore he is able also to save them to the uttermost that come unto God by him, seeing he ever liveth to make intercession for them.""
"
"अपरम् अस्माकं तादृशमहायाजकस्य प्रयोजनमासीद् यः पवित्रो ऽहिंसको निष्कलङ्कः पापिभ्यो भिन्नः स्वर्गादप्युच्चीकृतश्च स्यात्।
","""For such an high priest became us, who is holy, harmless, undefiled, separate from sinners, and made higher than the heavens;""
"
"अपरं महायाजकानां यथा तथा तस्य प्रतिदिनं प्रथमं स्वपापानां कृते ततः परं लोकानां पापानां कृते बलिदानस्य प्रयोजनं नास्ति यत आत्मबलिदानं कृत्वा तद् एककृत्वस्तेन सम्पादितं।
","""Who needeth not daily, as those high priests, to offer up sacrifice, first for his own sins, and then for the people's: for this he did once, when he offered up himself.""
"
"यतो व्यवस्थया ये महायाजका निरूप्यन्ते ते दौर्ब्बल्ययुक्ता मानवाः किन्तु व्यवस्थातः परं शपथयुक्तेन वाक्येन यो महायाजको निरूपितः सो ऽनन्तकालार्थं सिद्धः पुत्र एव।
","""For the law maketh men high priests which have infirmity; but the word of the oath, which was since the law, maketh the Son, who is consecrated for evermore.""
"
"कथ्यमानानां वाक्यानां सारोऽयम् अस्माकम् एतादृश एको महायाजकोऽस्ति यः स्वर्गे महामहिम्नः सिंहासनस्य दक्षिणपार्श्वो समुपविष्टवान्
","""Now of the things which we have spoken this is the sum: We have such an high priest, who is set on the right hand of the throne of the Majesty in the heavens;""
"
"यच्च दूष्यं न मनुजैः किन्त्वीश्वरेण स्थापितं तस्य सत्यदूष्यस्य पवित्रवस्तूनाञ्च सेवकः स भवति।
","""A minister of the sanctuary, and of the true tabernacle, which the Lord pitched, and not man.""
"
"""यत एकैको महायाजको नैवेद्यानां बलीनाञ्च दाने नियुज्यते, अतो हेतोरेतस्यापि किञ्चिद् उत्सर्जनीयं विद्यत इत्यावश्यकं।""
","For every high priest is ordained to offer gifts and sacrifices: wherefore it is of necessity that this man have somewhat also to offer.
"
"""किञ्च स यदि पृथिव्याम् अस्थास्यत् तर्हि याजको नाभविष्यत्, यतो ये व्यवस्थानुसारात् नैवेद्यानि ददत्येतादृशा याजका विद्यन्ते।""
","""For if he were on earth, he should not be a priest, seeing that there are priests that offer gifts according to the law:""
"
"किन्त्विदानीम् असौ तस्मात् श्रेष्ठं सेवकपदं प्राप्तवान् यतः स श्रेष्ठप्रतिज्ञाभिः स्थापितस्य श्रेष्ठनियमस्य मध्यस्थोऽभवत्।
","""But now hath he obtained a more excellent ministry, by how much also he is the mediator of a better covenant, which was established upon better promises.""
"
"स प्रथमो नियमो यदि निर्द्दोषोऽभविष्यत तर्हि द्वितीयस्य नियमस्य किमपि प्रयोजनं नाभविष्यत्।
","""For if that first covenant had been faultless, then should no place have been sought for the second.""
"
"""किन्तु स दोषमारोपयन् तेभ्यः कथयति, यथा, """"परमेश्वर इदं भाषते पश्य यस्मिन् समयेऽहम् इस्रायेलवंशेन यिहूदावंशेन च सार्द्धम् एकं नवीनं नियमं स्थिरीकरिष्याम्येतादृशः समय आयाति।""
","""For finding fault with them, he saith, Behold, the days come, saith the Lord, when I will make a new covenant with the house of Israel and with the house of Judah:""
"
"परमेश्वरोऽपरमपि कथयति तेषां पूर्व्वपुरुषाणां मिसरदेशाद् आनयनार्थं यस्मिन् दिनेऽहं तेषां करं धृत्वा तैः सह नियमं स्थिरीकृतवान् तद्दिनस्य नियमानुसारेण नहि यतस्तै र्मम नियमे लङ्घितेऽहं तान् प्रति चिन्तां नाकरवं।
","""Not according to the covenant that I made with their fathers in the day when I took them by the hand to lead them out of the land of Egypt; because they continued not in my covenant, and I regarded them not, saith the Lord.""
"
"""किन्तु परमेश्वरः कथयति तद्दिनात् परमहं इस्रायेलवंशीयैः सार्द्धम् इमं नियमं स्थिरीकरिष्यामि, तेषां चित्ते मम विधीन् स्थापयिष्यामि तेषां हृत्पत्रे च तान् लेखिष्यामि, अपरमहं तेषाम् ईश्वरो भविष्यामि ते च मम लोका भविष्यन्ति।""
","""For this is the covenant that I will make with the house of Israel after those days, saith the Lord; I will put my laws into their mind, and write them in their hearts: and I will be to them a God, and they shall be to me a people:""
"
"अपरं त्वं परमेश्वरं जानीहीतिवाक्येन तेषामेकैको जनः स्वं स्वं समीपवासिनं भ्रातरञ्च पुन र्न शिक्षयिष्यति यत आक्षुद्रात् महान्तं यावत् सर्व्वे मां ज्ञास्यन्ति।
","""And they shall not teach every man his neighbour, and every man his brother, saying, Know the Lord: for all shall know me, from the least to the greatest.""
"
"""यतो हेतोरहं तेषाम् अधर्म्मान् क्षमिष्ये तेषां पापान्यपराधांश्च पुनः कदापि न स्मरिष्यामि। """"""
","""For I will be merciful to their unrighteousness, and their sins and their iniquities will I remember no more.""
"
"अनेन तं नियमं नूतनं गदित्वा स प्रथमं नियमं पुरातनीकृतवान्; यच्च पुरातनं जीर्णाञ्च जातं तस्य लोपो निकटो ऽभवत्।
","""In that he saith, A new covenant, he hath made the first old. Now that which decayeth and waxeth old is ready to vanish away.""
"
"स प्रथमो नियम आराधनाया विविधरीतिभिरैहिकपवित्रस्थानेन च विशिष्ट आसीत्।
","""Then verily the first covenant had also ordinances of divine service, and a worldly sanctuary.""
"
"यतो दूष्यमेकं निरमीयत तस्य प्रथमकोष्ठस्य नाम पवित्रस्थानमित्यासीत् तत्र दीपवृक्षो भोजनासनं दर्शनीयपूपानां श्रेणी चासीत्।
","""For there was a tabernacle made; the first, wherein was the candlestick, and the table, and the shewbread; which is called the sanctuary.""
"
"""तत्पश्चाद् द्वितीयायास्तिरष्करिण्या अभ्यन्तरे ऽतिपवित्रस्थानमितिनामकं कोष्ठमासीत्,""
","""And after the second veil, the tabernacle which is called the Holiest of all;""
"
"""तत्र च सुवर्णमयो धूपाधारः परितः सुवर्णमण्डिता नियममञ्जूषा चासीत् तन्मध्ये मान्नायाः सुवर्णघटो हारोणस्य मञ्जरितदण्डस्तक्षितौ नियमप्रस्तरौ,""
","""Which had the golden censer, and the ark of the covenant overlaid round about with gold, wherein was the golden pot that had manna, and Aaron's rod that budded, and the tables of the covenant;""
"
"""तदुपरि च करुणासने छायाकारिणौ तेजोमयौ किरूबावास्ताम्, एतेषां विशेषवृत्तान्तकथनाय नायं समयः।""
","And over it the cherubims of glory shadowing the mercyseat; of which we cannot now speak particularly.
"
"एतेष्वीदृक् निर्म्मितेषु याजका ईश्वरसेवाम् अनुतिष्ठनतो दूष्यस्य प्रथमकोष्ठं नित्यं प्रविशन्ति।
","""Now when these things were thus ordained, the priests went always into the first tabernacle, accomplishing the service of God.""
"
"किन्तु द्वितीयं कोष्ठं प्रतिवर्षम् एककृत्व एकाकिना महायाजकेन प्रविश्यते किन्त्वात्मनिमित्तं लोकानाम् अज्ञानकृतपापानाञ्च निमित्तम् उत्सर्ज्जनीयं रुधिरम् अनादाय तेन न प्रविश्यते।
","""But into the second went the high priest alone once every year, not without blood, which he offered for himself, and for the errors of the people:""
"
"इत्यनेन पवित्र आत्मा यत् ज्ञापयति तदिदं तत् प्रथमं दूष्यं यावत् तिष्ठति तावत् महापवित्रस्थानगामी पन्था अप्रकाशितस्तिष्ठति।
","""The Holy Ghost this signifying, that the way into the holiest of all was not yet made manifest, while as the first tabernacle was yet standing:""
"
"""तच्च दूष्यं वर्त्तमानसमयस्य दृष्टान्तः, यतो हेतोः साम्प्रतं संशोधनकालं यावद् यन्निरूपितं तदनुसारात् सेवाकारिणो मानसिकसिद्धिकरणेऽसमर्थाभिः""
","""Which was a figure for the time then present, in which were offered both gifts and sacrifices, that could not make him that did the service perfect, as pertaining to the conscience;""
"
"केवलं खाद्यपेयेषु विविधमज्जनेषु च शारीरिकरीतिभि र्युक्तानि नैवेद्यानि बलिदानानि च भवन्ति।
","""Which stood only in meats and drinks, and divers washings, and carnal ordinances, imposed on them until the time of reformation.""
"
"अपरं भाविमङ्गलानां महायाजकः ख्रीष्ट उपस्थायाहस्तनिर्म्मितेनार्थत एतत्सृष्टे र्बहिर्भूतेन श्रेष्ठेन सिद्धेन च दूष्येण गत्वा
","""But Christ being come an high priest of good things to come, by a greater and more perfect tabernacle, not made with hands, that is to say, not of this building;""
"
"छागानां गोवत्सानां वा रुधिरम् अनादाय स्वीयरुधिरम् आदायैककृत्व एव महापवित्रस्थानं प्रविश्यानन्तकालिकां मुक्तिं प्राप्तवान्।
","""Neither by the blood of goats and calves, but by his own blood he entered in once into the holy place, having obtained eternal redemption for us.""
"
"""वृषछागानां रुधिरेण गवीभस्मनः प्रक्षेपेण च यद्यशुचिलोकाः शारीरिशुचित्वाय पूयन्ते,""
","""For if the blood of bulls and of goats, and the ashes of an heifer sprinkling the unclean, sanctifieth to the purifying of the flesh:""
"
"""तर्हि किं मन्यध्वे यः सदातनेनात्मना निष्कलङ्कबलिमिव स्वमेवेश्वराय दत्तवान्, तस्य ख्रीष्टस्य रुधिरेण युष्माकं मनांस्यमरेश्वरस्य सेवायै किं मृत्युजनकेभ्यः कर्म्मभ्यो न पवित्रीकारिष्यन्ते?""
","""How much more shall the blood of Christ, who through the eternal Spirit offered himself without spot to God, purge your conscience from dead works to serve the living God?""
"
"स नूतननियमस्य मध्यस्थोऽभवत् तस्याभिप्रायोऽयं यत् प्रथमनियमलङ्घनरूपपापेभ्यो मृत्युना मुक्तौ जातायाम् आहूतलोका अनन्तकालीयसम्पदः प्रतिज्ञाफलं लभेरन्।
","""And for this cause he is the mediator of the new testament, that by means of death, for the redemption of the transgressions that were under the first testament, they which are called might receive the promise of eternal inheritance.""
"
"यत्र नियमो भवति तत्र नियमसाधकस्य बले र्मृत्युना भवितव्यं।
","""For where a testament is, there must also of necessity be the death of the testator.""
"
"यतो हतेन बलिना नियमः स्थिरीभवति किन्तु नियमसाधको बलि र्यावत् जीवति तावत् नियमो निरर्थकस्तिष्ठति।
","For a testament is of force after men are dead: otherwise it is of no strength at all while the testator liveth.
"
"तस्मात् स पूर्व्वनियमोऽपि रुधिरपातं विना न साधितः।
","Whereupon neither the first testament was dedicated without blood.
"
"""फलतः सर्व्वलोकान् प्रति व्यवस्थानुसारेण सर्व्वा आज्ञाः कथयित्वा मूसा जलेन सिन्दूरवर्णलोम्ना एषोवतृणेन च सार्द्धं गोवत्सानां छागानाञ्च रुधिरं गृहीत्वा ग्रन्थे सर्व्वलोकेषु च प्रक्षिप्य बभाषे,""
","""For when Moses had spoken every precept to all the people according to the law, he took the blood of calves and of goats, with water, and scarlet wool, and hyssop, and sprinkled both the book, and all the people,""
"
"युष्मान् अधीश्वरो यं नियमं निरूपितवान् तस्य रुधिरमेतत्।
","""Saying, This is the blood of the testament which God hath enjoined unto you.""
"
"तद्वत् स दूष्येऽपि सेवार्थकेषु सर्व्वपात्रेषु च रुधिरं प्रक्षिप्तवान्।
","""Moreover he sprinkled with blood both the tabernacle, and all the vessels of the ministry.""
"
"अपरं व्यवस्थानुसारेण प्रायशः सर्व्वाणि रुधिरेण परिष्क्रियन्ते रुधिरपातं विना पापमोचनं न भवति च।
","And almost all things are by the law purged with blood; and without shedding of blood is no remission.
"
"अपरं यानि स्वर्गीयवस्तूनां दृष्टान्तास्तेषाम् एतैः पावनम् आवश्यकम् आसीत् किन्तु साक्षात् स्वर्गीयवस्तूनाम् एतेभ्यः श्रेष्ठेै र्बलिदानैः पावनमावश्यकं।
","It was therefore necessary that the patterns of things in the heavens should be purified with these; but the heavenly things themselves with better sacrifices than these.
"
"यतः ख्रीष्टः सत्यपवित्रस्थानस्य दृष्टान्तरूपं हस्तकृतं पवित्रस्थानं न प्रविष्टवान् किन्त्वस्मन्निमित्तम् इदानीम् ईश्वरस्य साक्षाद् उपस्थातुं स्वर्गमेव प्रविष्टः।
","""For Christ is not entered into the holy places made with hands, which are the figures of the true; but into heaven itself, now to appear in the presence of God for us:""
"
"""यथा च महायाजकः प्रतिवर्षं परशोणितमादाय महापवित्रस्थानं प्रविशति तथा ख्रीष्टेन पुनः पुनरात्मोत्सर्गो न कर्त्तव्यः,""
","""Nor yet that he should offer himself often, as the high priest entereth into the holy place every year with blood of others;""
"
"कर्त्तव्ये सति जगतः सृष्टिकालमारभ्य बहुवारं तस्य मृत्युभोग आवश्यकोऽभवत्; किन्त्विदानीं स आत्मोत्सर्गेण पापनाशार्थम् एककृत्वो जगतः शेषकाले प्रचकाशे।
","For then must he often have suffered since the foundation of the world: but now once in the end of the world hath he appeared to put away sin by the sacrifice of himself.
"
"""अपरं यथा मानुषस्यैककृत्वो मरणं तत् पश्चाद् विचारो निरूपितोऽस्ति,""
","""And as it is appointed unto men once to die, but after this the judgment:""
"
"""तद्वत् ख्रीष्टोऽपि बहूनां पापवहनार्थं बलिरूपेणैककृत्व उत्ससृजे, अपरं द्वितीयवारं पापाद् भिन्नः सन् ये तं प्रतीक्षन्ते तेषां परित्राणार्थं दर्शनं दास्यति।""
","So Christ was once offered to bear the sins of many; and unto them that look for him shall he appear the second time without sin unto salvation.
"
"व्यवस्था भविष्यन्मङ्गलानां छायास्वरूपा न च वस्तूनां मूर्त्तिस्वरूपा ततो हेतो र्नित्यं दीयमानैरेकविधै र्वार्षिकबलिभिः शरणागतलोकान् सिद्धान् कर्त्तुं कदापि न शक्नोति।
","""For the law having a shadow of good things to come, and not the very image of the things, can never with those sacrifices which they offered year by year continually make the comers thereunto perfect.""
"
"यद्यशक्ष्यत् तर्हि तेषां बलीनां दानं किं न न्यवर्त्तिष्यत? यतः सेवाकारिष्वेककृत्वः पवित्रीभूतेषु तेषां कोऽपि पापबोधः पुन र्नाभविष्यत्।
","For then would they not have ceased to be offered? because that the worshippers once purged should have had no more conscience of sins.
"
"किन्तु तै र्बलिदानैः प्रतिवत्सरं पापानां स्मारणं जायते।
","But in those sacrifices there is a remembrance again made of sins every year.
"
"यतो वृषाणां छागानां वा रुधिरेण पापमोचनं न सम्भवति।
","For it is not possible that the blood of bulls and of goats should take away sins.
"
"""एतत्कारणात् ख्रीष्टेन जगत् प्रविश्येदम् उच्यते, यथा, """"नेष्ट्वा बलिं न नैवेद्यं देहो मे निर्म्मितस्त्वया।""
","""Wherefore when he cometh into the world, he saith, Sacrifice and offering thou wouldest not, but a body hast thou prepared me:""
"
"न च त्वं बलिभि र्हव्यैः पापघ्नै र्वा प्रतुष्यसि।
","In burnt offerings and sacrifices for sin thou hast had no pleasure.
"
"""अवादिषं तदैवाहं पश्य कुर्व्वे समागमं। धर्म्मग्रन्थस्य सर्गे मे विद्यते लिखिता कथा। ईश मनोऽभिलाषस्ते मया सम्पूरयिष्यते। """"""
","""Then said I, Lo, I come (in the volume of the book it is written of me,) to do thy will, O God.""
"
"""इत्यस्मिन् प्रथमतो येषां दानं व्यवस्थानुसाराद् भवति तान्यधि तेनेदमुक्तं यथा, बलिनैवेद्यहव्यानि पापघ्नञ्चोपचारकं, नेमानि वाञ्छसि त्वं हि न चैतेषु प्रतुष्यसीति।""
","""Above when he said, Sacrifice and offering and burnt offerings and offering for sin thou wouldest not, neither hadst pleasure therein; which are offered by the law;""
"
"""ततः परं तेनोक्तं यथा, """"पश्य मनोऽभिलाषं ते कर्त्तुं कुर्व्वे समागमं;"""" द्वितीयम् एतद् वाक्यं स्थिरीकर्त्तुं स प्रथमं लुम्पति।""
","""Then said he, Lo, I come to do thy will, O God. He taketh away the first, that he may establish the second.""
"
"तेन मनोऽभिलाषेण च वयं यीशुख्रीष्टस्यैककृत्वः स्वशरीरोत्सर्गात् पवित्रीकृता अभवाम।
","By the which will we are sanctified through the offering of the body of Jesus Christ once for all.
"
"अपरम् एकैको याजकः प्रतिदिनम् उपासनां कुर्व्वन् यैश्च पापानि नाशयितुं कदापि न शक्यन्ते तादृशान् एकरूपान् बलीन् पुनः पुनरुत्सृजन् तिष्ठति।
","""And every priest standeth daily ministering and offering oftentimes the same sacrifices, which can never take away sins:""
"
"किन्त्वसौ पापनाशकम् एकं बलिं दत्वानन्तकालार्थम् ईश्वरस्य दक्षिण उपविश्य
","""But this man, after he had offered one sacrifice for sins for ever, sat down on the right hand of God;""
"
"यावत् तस्य शत्रवस्तस्य पादपीठं न भवन्ति तावत् प्रतीक्षमाणस्तिष्ठति।
","From henceforth expecting till his enemies be made his footstool.
"
"यत एकेन बलिदानेन सोऽनन्तकालार्थं पूयमानान् लोकान् साधितवान्।
","For by one offering he hath perfected for ever them that are sanctified.
"
"एतस्मिन् पवित्र आत्माप्यस्माकं पक्षे प्रमाणयति
","""Whereof the Holy Ghost also is a witness to us: for after that he had said before,""
"
"""""""यतो हेतोस्तद्दिनात् परम् अहं तैः सार्द्धम् इमं नियमं स्थिरीकरिष्यामीति प्रथमत उक्त्वा परमेश्वरेणेदं कथितं, तेषां चित्ते मम विधीन् स्थापयिष्यामि तेषां मनःसु च तान् लेखिष्यामि च,""
","""This is the covenant that I will make with them after those days, saith the Lord, I will put my laws into their hearts, and in their minds will I write them;""
"
"""अपरञ्च तेषां पापान्यपराधांश्च पुनः कदापि न स्मारिष्यामि। """"""
","And their sins and iniquities will I remember no more.
"
"किन्तु यत्र पापमोचनं भवति तत्र पापार्थकबलिदानं पुन र्न भवति।
","""Now where remission of these is, there is no more offering for sin.""
"
"""अतो हे भ्रातरः, यीशो रुधिरेण पवित्रस्थानप्रवेशायास्माकम् उत्साहो भवति,""
","""Having therefore, brethren, boldness to enter into the holiest by the blood of Jesus,""
"
"""यतः सोऽस्मदर्थं तिरस्करिण्यार्थतः स्वशरीरेण नवीनं जीवनयुक्तञ्चैकं पन्थानं निर्म्मितवान्,""
","""By a new and living way, which he hath consecrated for us, through the veil, that is to say, his flesh;""
"
"अपरञ्चेश्वरीयपरिवारस्याध्यक्ष एको महायाजकोऽस्माकमस्ति।
","And having an high priest over the house of God;
"
"अतो हेतोरस्माभिः सरलान्तःकरणै र्दृढविश्वासैः पापबोधात् प्रक्षालितमनोभि र्निर्म्मलजले स्नातशरीरैश्चेश्वरम् उपागत्य प्रत्याशायाः प्रतिज्ञा निश्चला धारयितव्या।
","""Let us draw near with a true heart in full assurance of faith, having our hearts sprinkled from an evil conscience, and our bodies washed with pure water.""
"
"यतो यस्ताम् अङ्गीकृतवान् स विश्वसनीयः।
","Let us hold fast the profession of our faith without wavering; (for he is faithful that promised;)
"
"अपरं प्रेम्नि सत्क्रियासु चैकैकस्योत्साहवृद्ध्यर्थम् अस्माभिः परस्परं मन्त्रयितव्यं।
","And let us consider one another to provoke unto love and to good works:
"
"अपरं कतिपयलोका यथा कुर्व्वन्ति तथास्माभिः सभाकरणं न परित्यक्तव्यं परस्परम् उपदेष्टव्यञ्च यतस्तत् महादिनम् उत्तरोत्तरं निकटवर्त्ति भवतीति युष्माभि र्दृश्यते।
","""Not forsaking the assembling of ourselves together, as the manner of some is; but exhorting one another: and so much the more, as ye see the day approaching.""
"
"सत्यमतस्य ज्ञानप्राप्तेः परं यदि वयं स्वंच्छया पापाचारं कुर्म्मस्तर्हि पापानां कृते ऽन्यत् किमपि बलिदानं नावशिष्यते
","""For if we sin wilfully after that we have received the knowledge of the truth, there remaineth no more sacrifice for sins,""
"
"किन्तु विचारस्य भयानका प्रतीक्षा रिपुनाशकानलस्य तापश्चावशिष्यते।
","""But a certain fearful looking for of judgment and fiery indignation, which shall devour the adversaries.""
"
"""यः कश्चित् मूससो व्यवस्थाम् अवमन्यते स दयां विना द्वयोस्तिसृणां वा साक्षिणां प्रमाणेन हन्यते,""
","He that despised Moses' law died without mercy under two or three witnesses:
"
"""तस्मात् किं बुध्यध्वे यो जन ईश्वरस्य पुत्रम् अवजानाति येन च पवित्रीकृतो ऽभवत् तत् नियमस्य रुधिरम् अपवित्रं जानाति, अनुग्रहकरम् आत्मानम् अपमन्यते च, स कियन्महाघोरतरदण्डस्य योग्यो भविष्यति?""
","""Of how much sorer punishment, suppose ye, shall he be thought worthy, who hath trodden under foot the Son of God, and hath counted the blood of the covenant, wherewith he was sanctified, an unholy thing, and hath done despite unto the Spirit of grace?""
"
